RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30
9,0,California,state,,198320.37201833507,198982.41768223577,199869.19349302398,201791.2891896736,204017.227668738,206416.61998545285,208958.3184011263,211622.1182040583,214303.92238582752,216849.6484391234,219357.63820085404,221808.52041629967,223886.8891189349,225940.7219202757,228248.43375645974,231109.3634336321,233977.21982227618,236594.4646540275,239053.90477371623,241429.76870235233,243739.71628577352,245908.7726128016,247960.254301404,249887.84139481126,251455.63135028785,253042.62385983698,254885.22808104163,257353.63404026683,260232.1967962566,263429.61493553646,267128.4113309938,271124.02073479025,275168.3188336054,279018.9402725948,282792.84055669926,286513.4891395758,289807.58507819095,292873.8562830134,296112.1826766269,299872.3372845272,304050.3245120104,307932.05011184886,312018.32012528466,316325.98064630735,321102.1435746337,325771.86656722944,330268.44929574477,334608.74414078693,339083.5322275593,344113.11314946966,349855.94330969034,356443.9146819949,364022.8283552982,372473.1184004561,381140.7464451485,389449.95721723913,397340.46688324626,404924.2660565437,411623.5508242678,418110.032537069,423900.95394136576,430160.62367156165,436724.2356396295,444131.22321476165,451338.4824534659,458024.4274465191,464402.67367586755,470858.2259044165,477332.8765798809,483691.2961100256,488860.6611490031,493444.1698144174,497262.79992404516,500686.08182481787,503965.94749967015,506923.6980495366,509839.47736100777,511854.6780661002,512641.8424905998,512694.28847844247,511644.22785198805,510410.4006038215,509085.2811585733,507915.6159987583,506964.2193191876,505843.4964127587,504256.7437349314,502205.0582456282,498994.2123013379,495284.0308353765,490520.55587941775,485527.59488571156,479898.6069387324,473984.008986621,468010.4541759715,461614.63718171185,455252.7546042148,447796.92440107494,438877.81384527666,428402.76758122916,417249.77883563045,406389.4625825896,395360.44962545467,384713.6560123559,374861.90050298005,366346.0912605035,358139.7523348225,350334.9827430208,343042.542391339,337680.21716949245,333227.3865209581,329103.2664194063,325141.88691992156,321730.186953295,319210.8477591223,317116.60089840187,315462.0049284703,314599.6691195905,315527.5046803933,317556.89387483493,319625.7528625077,320521.8524630679,321680.9892034791,323111.72410921473,324688.1974219863,324753.21595859615,323709.55262112117,321802.8281795851,319839.0710216695,317707.7047969674,315839.6458990669,314510.8499214892,313456.3186038309,312416.0759415142,310876.8331797493,309248.9699104179,306824.26241590787,304866.2232803689,303180.7559932107,301337.44003559893,299156.83732183906,296812.9396859354,295673.1096795348,294936.12590987,294567.0954944721,294024.6182259086,293447.2484666062,293092.35575214314,293377.7279019051,294536.6944245058,296193.6839247407,298826.4335260959,302403.71766025317,306969.6230449313,311942.3892976485,317223.37604356895,322152.7701147842,326496.74830050295,330200.1979821569,334601.2807199461,340665.2522918287,348009.8077641883,355408.4771210223,362468.1468356969,369386.0638534107,376205.4381574937,381923.56701099145,386557.7255186807,389902.8015366238,392619.0058395965,395101.0681798344,398181.198791832,401506.62884420186,404214.2386101706,405959.2203368006,407508.2992520165,410112.1283700238,413410.6187605106,417084.6509338639,420431.22331868764,423461.92695252644,426073.5776951613,428261.19893759844,430371.3514686545,432694.32782531995,435035.6905642182,436807.53163148696,437937.4073464048,438876.12614835496,440030.0990446806,440960.24224091327,441809.06300327805,445089.45191022684,450708.91139909654,457065.1121746556,461788.88466282934,464845.5966103011,467571.498743226,468576.9194886374,468310.9899390197,466829.02396328415,466529.7155152312,467632.2505995627,470329.6812277127,475420.7701867416,482111.0009456691,489346.64992076624,495262.10806524014,499636.7120174963,503391.58838487044,505206.0228673353,506753.0861794068,508370.3471150344,511926.9561312699,515872.5452351659,520554.95832630945,525827.3737887271,531559.5539617919,536683.1516191779,540861.4991908314,544748.0924010327,547968.5121000634,550815.1809827657,553874.5717794981,557309.2761918168,561081.3141919448,563760.581678162,565310.2625814833,564746.6737002562,562999.8017051303,561122.9956196151,560140.6280373222,559627.3238269412,559372.1029014486,559956.7230192185,561848.6330782827,564660.5212263707,567945.1736218821,571546.5952724105,575234.9088720293,578255.8647324799,580735.6833783902,583226.5280193739,585533.2727619515,585929.1303642758,584733.8210926042,584799.2760264218,588583.4759386152,596712.8967585,607029.5815217132,618937.9871815669,630765.7785792532,640602.7559997234,649177.6572234262,657050.3802875136,667255.9145325851,679231.1372624878,691908.032132077,703110.6643924381,710498.1809315131,715159.7428018017,719232.3657728015,724963.5299827186,732198.1665876649,742790.3550922818,756716.4006852316,773682.4774740298,788950.2129835953,800281.5235016668,806124.7151109086,806199.8265257943,800978.9768991434,792805.1340543994,785439.6025190862,779614.9423661088,774692.5249543982,767104.6204478863,759459.6172038283,753925.0640515359,753529.6542326588,756938.24409528,762672.8934758051,770347.1723866967,778892.8399547153,786947.6971749109,793467.7845828923,798143.4102591937,801272.4578850406,801870.2385847842,801789.7120475419,803459.3686275753,807894.2725225389,812997.3261959414,815964.6632873857,818252.9457879915,820257.4607286485,822733.036005112,824519.9938627916,826525.736946301,828572.5272306135,828790.7329146228,827222.7439544398,823512.137469741,820060.7917012464
54,1,Texas,state,,115144.93566053975,115204.65291474634,115233.53115671338,115383.44561968796,115479.29296732864,115586.29352446989,115650.9401845043,115858.09833943052,116133.07930035221,116432.02150486525,116775.62071204005,117154.0415476947,117374.4411233993,117333.06445773265,117099.27105034718,116962.61173893226,117006.9823420783,117145.71128638236,117308.08862580011,117453.87000995106,117605.34068414902,117761.66384020013,117875.3693495181,117964.72877314704,117996.43037468649,118083.62385667587,118308.27825897989,118699.2118589097,119159.93424308042,119673.84404569218,120195.54105213966,120747.98512289008,121235.32887822586,121655.2502382095,122009.68560390669,122312.33925734158,122540.35052391041,122690.24833267397,122855.24870645562,123057.56748569784,123291.74035955318,123529.87422542821,123763.41616690753,124027.28394962156,124265.99531929643,124509.52784776199,124684.32043719849,124830.15471608298,125195.02135064255,126036.32849808317,127369.74831753325,128698.72790233286,129793.18605559312,130500.25744972091,131162.1471369574,131762.27574899394,132438.53666000356,133065.01206366206,133631.5535249715,134126.14927940452,134648.50083222947,135087.1975043906,135475.96683734647,135822.49827595602,136195.36930227999,136609.8528510266,136975.51046869342,137318.22849771768,137654.8869523408,137930.20754058025,138251.79476383512,138514.176716604,138725.8700002635,138940.33505950167,139204.04760557268,139629.04727886833,140208.64250416763,140853.44996115318,141498.0662439478,142074.96191606365,142679.93111864128,143427.80968946914,144142.09982610997,144858.2747510353,145236.2645303269,145389.61585537795,145371.7610360105,145592.4833893933,145995.83738281034,146528.14365232203,147006.49296973002,147518.72596625812,148019.98389120775,148485.13338246697,148868.79842793537,149225.8706853604,149083.26473843612,148672.75738083012,148064.43391180885,147746.57959796305,147518.34814188912,147311.93336098688,147139.82564688328,146775.64434112757,146253.3683675339,145634.47893328263,145036.05859483054,144481.1654901381,143977.120551832,143706.7230842077,143597.24582912444,143577.81682444856,143576.48534989532,143548.3607302916,143560.11244420276,143444.2767064688,143290.47358609305,143083.8742831459,143129.3092905653,143261.93298099458,143331.4139336153,143324.13388851346,143357.78823118398,143544.66265202497,143759.63245206614,143811.3908931458,143563.53955527407,143078.66565252218,142503.4131675385,141920.69079691576,141316.44475577623,140791.42195585862,140336.17635584742,139853.69416529595,139381.9372886344,138923.03580278068,138562.11897183023,138190.21736676435,137985.6586953299,137864.8833818433,137822.65648058837,137706.9030065048,137491.48100239187,137239.21654869756,137126.15319855118,137286.2946964304,137570.09663408156,137853.6382427972,138170.9193994675,138616.2563186698,139118.551056871,139493.02511098122,139816.05789894162,140141.02538270986,140517.0901550605,140893.7962991358,141415.02182376073,142073.57355845757,142856.51120659,143600.94614251182,144453.4836722269,145471.75545995575,146452.17357597908,147405.37557879408,148150.0066272152,148997.6793127142,149770.7504165197,150637.94969329055,151654.9019364378,152805.57404867536,153965.89447174582,154974.5651719968,155993.59274442412,157028.26327994178,158205.2225917922,159263.61870203956,160197.32462664277,160859.4416894772,161698.77103073822,162679.12034657874,163909.34962319143,165184.98229055232,166434.63109207375,167605.06733275525,168726.350935136,169842.47292394232,171000.55563746032,172206.10780593834,173434.62760941,174671.42950191605,175758.22277537428,176885.99173527828,178094.37356122967,179358.0684872932,180288.49446542107,181174.3223965667,182032.22795331138,183054.78152767487,183911.86095332503,184745.89910511798,185699.76350241774,186747.7513017153,187919.5838757651,189045.71795894252,190152.68661979897,191142.78103043107,192200.12817172272,193371.66470670755,194429.51864889052,195381.33959790156,196114.3490956039,196890.49052981893,197679.688956861,198623.44916958953,199665.20617626226,200824.6043052217,201977.34067936652,203022.86006401642,204243.08752459753,205387.2806159236,206584.98798031313,207502.08833242216,208545.5775396082,209481.4374924311,210399.8471787339,211098.8177391447,211892.1681755161,212772.89433347722,213650.6922725604,214430.61932803612,215114.43112022636,215696.0437185628,216215.30058151644,216714.0611312238,217238.91433631376,217868.46413627602,218557.1777309447,219477.60990590625,220563.61987357796,221743.2382965481,222933.12264920733,224084.4600621699,225209.63485335896,226026.28787806505,226321.62868895175,226504.3039524298,227199.18139431975,228697.51860461282,230953.36931388636,233495.37150866803,236385.9963160405,239182.9867596946,242120.52507568835,245252.38109959255,248791.16542605043,252709.119732616,257178.0806552619,261956.91042573968,266338.765148962,269681.32497969054,272122.05583321216,274660.35337951826,277953.1039620629,281739.42738718074,286720.4641325245,292295.9967087834,298605.72504094825,304723.72789871186,310336.2938491136,315229.3281018979,318205.41632744804,319145.57362069277,318459.2237541549,317464.1242878132,316404.3608396363,315045.37467786943,313264.684495671,311580.9374428713,310459.5306119534,310070.97884475585,310391.578592363,311244.833772822,312013.8541478317,312607.944664336,312632.74518732034,312383.98077837616,311877.2469273655,311266.6755090692,311075.8045407126,311362.46515425923,312276.10991918325,313177.8995687279,313536.2438394019,313317.28084749455,312762.4715001026,312358.68358021,312113.34691940347,311864.44957933197,311510.0158229646,311255.0109048619,311095.86255219835,310922.7059176287,310183.34401635773,309100.69549315795
14,2,Florida,state,,114602.08787798796,114858.34170150425,115164.12835037068,115777.05223574775,116432.78907780354,117096.36111340304,117764.64649886293,118444.52195164729,119153.39017981885,119883.81021100696,120642.22716922143,121420.65807413333,122131.44037084522,122835.5585447981,123564.40043600426,124416.90063974478,125341.20627834312,126306.5329043101,127338.67615928398,128429.99600023881,129554.48515322151,130682.19295134365,131768.56885898602,132836.7691274562,133801.92876808424,134690.37207037458,135560.69044709098,136538.08550781957,137610.2034056849,138731.64251043418,139869.85050563083,141084.50295410163,142282.3507974321,143485.09410663333,144627.12120131493,145855.80387885796,147062.7068832161,148303.7226289418,149577.73774568838,150993.42777296877,152485.69103666002,153975.96867537292,155462.3573744019,156998.485830782,158597.2609639851,160226.64397619126,161828.60996379887,163373.27574760088,164845.84868146715,166303.50582674952,167894.53703404075,169721.53757190926,171861.40787360977,174298.9849356448,177015.12222768608,180014.52064836444,183053.23883735482,185966.69258416936,188694.94914033054,191468.72714712107,194317.58167676433,197354.71050724885,200759.86405575377,204775.21460497563,209247.98978311705,214120.9487887381,219341.9941540123,224762.9926227998,230076.6188978198,234985.71472420738,239567.06262905718,243900.37235621442,247888.72724042638,251575.92995264032,255360.49546933788,259560.5246138965,263587.48235737975,266949.757260179,269233.55760862335,270717.255578266,271309.1877466391,271271.27850645554,270812.8835639277,269969.83267420734,268923.9280279008,267842.1070009428,266659.0955160885,265338.74029894074,263603.7647478893,261348.17782106076,258533.1836946639,255361.76954330938,252111.687774462,248747.0035227316,245266.080240109,241705.55382894937,237923.34489273172,234194.9928045736,230238.23060514126,226382.20433445196,222195.4750239506,218119.90158375516,213934.0942865696,209603.9172550017,205229.3878497931,200807.30831773966,196425.08711333413,192201.5888752935,188212.9821817472,184696.20064093007,181411.66684660176,178125.7727372749,174952.693874715,171921.75478696177,169376.86634801468,167045.06624612535,164909.6042461717,163103.89324879396,161933.68519712167,161088.84217878795,160446.57748449393,159883.76728554384,159513.16257718796,159182.78893944726,158734.58932399875,158043.1849910662,157052.51300727724,155796.96284892585,154396.81056425732,152947.5768284271,151456.7506903728,150016.883013376,148566.60240384997,147193.3347889351,145797.44087282775,144436.35655650182,143075.7897713046,141848.60605135685,140723.1290298161,139832.30539983677,139151.95520498368,138742.08687719612,138503.14012748294,138370.71281670628,138354.89005053372,138461.08316639505,138649.2028667962,139017.35782697244,139457.73829589822,140057.77216170618,140653.6170423637,141196.9382227882,141777.21823855827,142500.89911716737,143551.029436416,144971.28936472698,146591.75054440243,148245.43193051175,149944.37163833526,151722.23776335185,153756.9617503688,155772.1269452788,157724.3027135625,159583.27182102998,161358.7479718701,163231.44016931907,164899.85790132047,166629.6550903573,168268.97610788888,169997.0370531547,171590.1326311573,172974.17750990955,174328.66576640055,175429.54973658183,176571.52136862432,177549.765740198,178588.48400880894,179472.33986363272,180573.0925409406,181884.25376461566,183316.17431476535,184584.08316624138,185703.79081939207,186844.55222566545,188158.91853030733,189516.9757437829,191059.64730412627,192655.552173645,194402.2681652472,196207.27104218697,197957.93230667897,199578.91417463144,201102.8769527855,202552.80218853685,203858.59384748104,205235.70148469764,206638.91184880477,208160.79947482748,209528.35839817324,210925.2286713689,212492.08430251502,214199.911141566,215758.1859231839,217078.32425439675,218266.76210065457,219596.35972332174,221135.01550938547,222775.71392679357,224238.38443115936,225715.25136039776,227083.18662213697,228590.61234995056,230078.06466173474,231682.8741270726,233337.03907170196,235052.297935248,236600.90525792888,237953.86185745953,239287.7494087494,240608.50620642267,241989.97284751365,243185.8159663361,244660.634736847,246109.1499406346,247561.22940514245,248779.61730636386,250042.04502097217,251391.7891242057,252595.42394065714,253710.30089775563,254504.1243691255,255115.0500269093,255461.4506436035,255919.74353318653,256497.00942086373,257275.47862605948,258050.58124997668,259059.09427391444,260414.2043956459,262074.11647344372,264065.53707664716,265968.961038076,267665.1879236072,268744.8471676331,269082.75809482153,269286.6143396432,269968.81910661235,271741.64568816515,274553.18249567965,277854.08416837634,281692.3299465038,285509.209050548,289545.23052494595,293623.07076484064,297931.7588270035,302584.6080241019,308113.1213482294,314786.8543257711,321546.4490694951,327450.31572212325,332166.4691923963,336802.5592783897,342035.2365247452,347717.66213871975,354976.1953275436,363499.77581081423,373597.02025177685,384080.5153703561,394028.5997333389,402733.8215714795,408559.29714626214,411366.9341366571,411468.0359415904,410675.3570912126,409613.9737179247,408470.61605634657,406901.90193056484,405663.370576924,405229.5463307836,405707.9257936505,406816.6006215629,408569.208100372,410415.3566338189,412231.0943105679,413521.6480164835,414735.45532871067,415854.5127619083,416950.68515370646,417834.99146275315,418774.58184363105,419826.95423034724,420756.3548898891,421107.0269515154,420510.24872117635,419639.44883658673,418798.21548104315,418120.17997080676,417323.324632641,416308.46217297897,415363.33236552385,414552.1989167088,413534.06205421075,411866.6399480642,409706.5240311751
43,3,New York,state,,140694.42719094307,141165.3301411426,141623.69957037506,142616.69022925606,143650.0251130122,144771.03697451338,145760.65146066048,146625.90091729056,147383.64705350788,148201.2329878879,149201.5286434603,150306.13623877623,151358.37737429873,152211.56907930822,152964.8209891467,153759.68765054367,154664.0275362764,155678.80374047335,156760.29986103383,157895.52467918067,159011.77814635995,160187.23313231123,161420.06052470356,162727.7584842953,163996.6172052581,165155.06361198463,166147.01500264797,167150.66977037754,168220.1548800179,169451.67329079023,170775.11625680423,172236.7843108568,173738.00191096275,175235.00485461645,176708.7111470641,178244.4888499237,179735.59301391718,181154.789283507,182625.0699870145,184069.2969878736,185541.72112245028,187002.15307117123,188524.58856800126,190309.8470963489,192302.65941536278,194380.83005780398,196178.86359306212,197779.46300283595,199317.46314012897,200767.33153754947,201962.33885395993,203164.71542304245,204592.53731597032,206379.10908476778,208377.56345027036,210435.319819238,212556.56434360705,214615.15797317692,216689.68477737423,218676.35205889746,220575.72958967093,222421.83303279057,224084.8642315925,225836.62232374758,227696.72448989723,229655.25016771784,231713.5540220343,233869.0596547227,236132.5892113781,238423.69564720104,240493.55250288834,242526.25465352877,244289.71276513938,245885.39515542332,247259.88624272787,248491.10357050566,249655.72247763455,250827.37191061198,251934.95810947145,252951.5556897154,253643.4263849455,254188.32774867234,254537.75100099496,254857.89590973445,255112.07908579396,255308.59871293325,255537.4074278263,255598.79163825794,255756.74070271684,255829.4222918223,255936.03330916076,256067.73889306255,256100.62008245572,256290.90699232905,256472.8167412982,256572.61440570114,256633.39733816645,256504.94949355428,256395.6120152,256098.44446967178,255633.90173725525,254946.1177468203,254031.37671035,253006.2165813376,251846.80580986073,250441.68002791298,248900.623412121,247443.93591411936,246120.75185624996,245026.56389943056,244066.7012197303,243294.30401817334,242558.53985769293,241774.7841884987,240963.86829694847,240106.8652250732,239385.65504084216,238832.39727446626,238482.5558169263,238267.20724004516,238089.94908897238,238091.9060163986,238204.6357279064,238633.38968048606,239097.54893324667,239634.51499888246,239925.9724307599,239765.52145762424,239179.5337482162,238203.27602555274,237242.46906173998,236313.0316470597,235680.68603927045,235178.7518598717,234816.58359251174,234344.1938713477,233858.05301660686,233175.64517153878,232515.3184369203,231855.94843334626,231248.8788708224,230649.96389184918,230013.81467669597,229477.24617922166,229013.495766775,228866.32993571323,229072.52782758264,229443.96897420488,229751.58851268337,229877.34526600895,229864.35096873794,229646.67508009766,229554.62461633128,229421.53339903374,229446.42173884297,229522.28960967364,230008.11296880245,230763.81722818388,231538.03359909952,232251.53465138774,232960.85322686067,233878.90083225782,234694.43744997142,235424.02217266485,235908.2509787823,236474.88924925032,236949.54167681653,237384.8084244485,237856.82024727645,238454.39096389862,239311.68021978554,240242.96946578822,241290.07125121774,241972.62810641303,242452.77185440017,242721.60715210935,243144.90957695138,243432.28785089942,243871.38043702484,244334.09146375032,244837.94756446872,245271.21483679826,245589.60093416157,246012.8899148798,246625.41334800667,247325.24089453454,248170.56914437818,249235.18825121337,250661.27032597383,252218.77387103776,253493.08534320293,254521.87356345504,255330.96042494095,256031.06971009463,256362.44838820273,256865.61008068873,257555.8755969368,258650.03923514124,259484.27099596104,260081.8162349012,260559.0506281699,261285.0461099015,262402.79168155795,263937.88306384045,265370.2180283239,266569.5163454319,267476.0723446012,268761.08189465577,270100.9304868474,271410.4298404132,272530.996616791,273735.7541032377,274984.08654487546,276251.00672175694,277238.22364709567,277984.2946971248,278431.87432033324,278630.9379478143,279404.4537726864,280553.1939478566,282454.68497808627,284315.02374080615,286549.2546626441,288666.8866200619,290507.8961266446,291643.4951520033,292512.4524031277,293223.2000893767,294420.28091171914,295974.61722833454,297872.09054836055,299501.3952098212,300618.27994756354,301761.4909572445,302904.52511283587,304238.14401057566,305178.0965096318,306191.59226658347,307474.66585857683,309003.71166818484,310754.7009921917,312404.0563430099,314050.773591418,315529.0750639429,316647.9940730782,317380.6915551516,318126.80550346215,319555.1428635935,322423.2091315595,326383.05987045524,331296.8411844308,336538.5237817269,341501.5697835999,346537.55591434473,351219.39185442537,355874.6867440699,360730.2027464748,365863.3172206146,370339.9160687551,373315.8282948228,374845.18755115685,376371.9213470703,378483.3108168303,381093.2015551321,384611.376592076,388798.7103423145,394092.8822646782,399739.99331573,405340.90929115185,410851.34096812893,414841.71017447044,416723.13166408293,416317.7015275704,415345.6507132126,414418.8834909718,413571.2164525536,412912.51123355335,412775.7891141125,413989.54885661433,416501.5933110949,419715.7573140489,423188.92049440293,426569.01108321064,429894.4880995718,432795.81353162456,435170.10527797346,437344.02075620106,439557.7826484107,441638.6468856213,444061.5107702073,447081.29876529396,450802.85309408646,454174.5300612801,456899.22910612234,459219.9107793596,462010.1844458855,464758.19065522373,467311.32697267644,469228.7429905624,471045.6422745229,472295.4198484505,473674.7849363556,474642.90628539346,475964.8735743255
